valid_time,latitude,longitude,t2m,u10,v10,number,expver,ssrd,temp_C,wind_speed
2025-09-03 12:00:00,40.75,-74.25,289.4425,-0.5529785,-0.33770752,0,0001,461120.0,16.292511,0.64794415
2025-09-03 12:00:00,40.75,-74.0,289.80383,-0.9406738,-0.39923096,0,0001,461376.0,16.65384,1.0218868
2025-09-03 12:00:00,40.75,-73.75,290.55774,-1.3049316,-0.91973877,0,0001,469632.0,17.407745,1.5964855
2025-09-03 12:00:00,40.75,-73.5,290.9386,-1.4875488,-1.2566528,0,0001,493888.0,17.788605,1.9473002
2025-09-03 12:00:00,40.75,-73.25,291.21204,-1.4406738,-1.461731,0,0001,524160.0,18.062042,2.052364
2025-09-03 12:00:00,40.75,-73.0,291.1632,-1.364502,-1.5974731,0,0001,542528.0,18.013214,2.1009011
2025-09-03 12:00:00,40.5,-74.5,289.13782,-0.6262207,-0.3484497,0,0001,457984.0,15.9878235,0.7166377
2025-09-03 12:00:00,40.5,-74.25,289.61243,-0.8244629,-0.38458252,0,0001,467264.0,16.462433,0.90974873
2025-09-03 12:00:00,40.5,-74.0,290.7296,-1.0949707,-1.0515747,0,0001,479168.0,17.57962,1.5181469
2025-09-03 12:00:00,40.5,-73.75,291.5343,-1.4562988,-1.6072388,0,0001,487744.0,18.384308,2.168876
2025-09-03 12:00:00,40.5,-73.5,291.97375,-1.7375488,-2.0769653,0,0001,505216.0,18.823761,2.7079256
2025-09-03 12:00:00,40.5,-73.25,291.95618,-1.8029785,-2.0662231,0,0001,517824.0,18.806183,2.7422636
2025-09-03 12:00:00,40.5,-73.0,291.90735,-1.7258301,-2.2019653,0,0001,536256.0,18.757355,2.7977028
2025-09-03 13:00:00,41.5,-74.5,290.07257,0.36779785,0.056625366,0,0001,1114688.0,16.922577,0.3721313
2025-09-03 13:00:00,41.5,-74.25,290.27374,0.12365723,0.19139099,0,0001,1058560.0,17.123749,0.22786316
2025-09-03 13:00:00,41.5,-74.0,290.2542,-0.006225586,0.27049255,0,0001,1006720.0,17.104218,0.2705642
2025-09-03 13:00:00,41.5,-73.75,290.13312,-0.10876465,0.31932068,0,0001,978048.0,16.983124,0.3373358
2025-09-03 13:00:00,41.5,-73.5,290.2249,-0.17028809,0.08982849,0,0001,1019712.0,17.07492,0.19252841
2025-09-03 13:00:00,41.5,-73.25,290.3421,-0.26013184,0.052719116,0,0001,1085312.0,17.192108,0.2654202
2025-09-03 13:00:00,41.5,-73.0,290.49835,-0.3421631,0.1025238,0,0001,1133888.0,17.348358,0.3571928
2025-09-03 13:00:00,41.25,-74.5,290.25226,0.06311035,0.1103363,0,0001,1061568.0,17.102264,0.12711026
2025-09-03 13:00:00,41.25,-74.25,290.1292,-0.15075684,0.21092224,0,0001,961856.0,16.979218,0.25926012
2025-09-03 13:00:00,41.25,-74.0,290.10773,-0.29138184,0.26365662,0,0001,904128.0,16.957733,0.3929608
2025-09-03 13:00:00,41.25,-73.75,290.11554,-0.41149902,0.19432068,0,0001,866240.0,16.965546,0.4550736
2025-09-03 13:00:00,41.25,-73.5,290.4749,-0.5550537,0.043930054,0,0001,946112.0,17.32492,0.5567894
2025-09-03 13:00:00,41.25,-73.25,290.70148,-0.6888428,-0.03614807,0,0001,1028224.0,17.551483,0.68979055
2025-09-03 13:00:00,41.25,-73.0,291.06866,-0.87731934,-0.19337463,0,0001,1136768.0,17.91867,0.89837795
2025-09-03 13:00:00,41.0,-74.5,290.71124,-0.18786621,0.12498474,0,0001,1033856.0,17.561249,0.22564329
2025-09-03 13:00:00,41.0,-74.25,290.69952,-0.42907715,0.20310974,0,0001,945344.0,17.54953,0.4747218
2025-09-03 13:00:00,41.0,-74.0,290.5999,-0.6361084,0.08982849,0,0001,881472.0,17.44992,0.6424197
2025-09-03 13:00:00,41.0,-73.75,290.57843,-0.7718506,-0.017593384,0,0001,846400.0,17.428436,0.77205104
2025-09-03 13:00:00,41.0,-73.5,290.84015,-0.9505615,-0.17286682,0,0001,931840.0,17.690155,0.9661522
2025-09-03 13:00:00,41.0,-73.25,291.096,-1.0491943,-0.39649963,0,0001,1041280.0,17.946014,1.1216152
2025-09-03 13:00:00,41.0,-73.0,291.44757,-1.2210693,-0.5722809,0,0001,1150016.0,18.297577,1.3485235
2025-09-03 13:00:00,40.75,-74.5,291.11554,-0.46520996,0.059555054,0,0001,1040192.0,17.965546,0.4690065
2025-09-03 13:00:00,40.75,-74.25,291.0999,-0.7357178,0.033187866,0,0001,1004544.0,17.94992,0.73646593
2025-09-03 13:00:00,40.75,-74.0,291.0003,-0.9437256,-0.080093384,0,0001,940416.0,17.850311,0.9471182
2025-09-03 13:00:00,40.75,-73.75,291.5257,-1.2923584,-0.47071838,0,0001,938304.0,18.375702,1.3754148
2025-09-03 13:00:00,40.75,-73.5,291.52374,-1.59021,-0.7861481,0,0001,1005760.0,18.373749,1.7739213
2025-09-03 13:00:00,40.75,-73.25,291.76398,-1.68396,-1.0136871,0,0001,1113024.0,18.613983,1.9655236
2025-09-03 13:00:00,40.75,-73.0,291.68,-1.5863037,-1.2353668,0,0001,1155008.0,18.529999,2.0105946
2025-09-03 13:00:00,40.5,-74.5,291.45538,-0.739624,-0.14454651,0,0001,1059072.0,18.30539,0.7536162
2025-09-03 13:00:00,40.5,-74.25,291.4007,-0.99157715,-0.26271057,0,0001,1059840.0,18.250702,1.0257885
2025-09-03 13:00:00,40.5,-74.0,291.7249,-1.3685303,-0.7275543,0,0001,1092096.0,18.57492,1.5499066
2025-09-03 13:00:00,40.5,-73.75,292.3343,-1.7327881,-1.1338043,0,0001,1093760.0,19.184296,2.0707648
2025-09-03 13:00:00,40.5,-73.5,292.18976,-2.097046,-1.5576324,0,0001,1132672.0,19.039764,2.6122444
2025-09-03 13:00:00,40.5,-73.25,292.06476,-2.0736084,-1.73732,0,0001,1137984.0,18.914764,2.7052047
2025-09-03 13:00:00,40.5,-73.0,291.98077,-1.9759521,-1.9599762,0,0001,1180160.0,18.83078,2.7831445
2025-09-03 14:00:00,41.5,-74.5,292.86383,0.14465332,0.38287354,0,0001,1670656.0,19.713837,0.40928808
2025-09-03 14:00:00,41.5,-74.25,292.95563,-0.029174805,0.48638916,0,0001,1602752.0,19.805634,0.48726335
2025-09-03 14:00:00,41.5,-74.0,292.73688,-0.03894043,0.5606079,0,0001,1546816.0,19.586884,0.5619587
2025-09-03 14:00:00,41.5,-73.75,292.43414,0.0010986328,0.5899048,0,0001,1519680.0,19.28415,0.5899058
2025-09-03 14:00:00,41.5,-73.5,292.73688,-0.06726074,0.47955322,0,0001,1556224.0,19.586884,0.48424715
2025-09-03 14:00:00,41.5,-73.25,292.8443,-0.23034668,0.50494385,0,0001,1618624.0,19.694305,0.55500257
2025-09-03 14:00:00,41.5,-73.0,293.08844,-0.35632324,0.53619385,0,0001,1698304.0,19.938446,0.6437935
2025-09-03 14:00:00,41.25,-74.5,293.1353,-0.1385498,0.36920166,0,0001,1718144.0,19.985321,0.39434236
2025-09-03 14:00:00,41.25,-74.25,292.98492,-0.2821045,0.47955322,0,0001,1667008.0,19.83493,0.556376
2025-09-03 14:00:00,41.25,-74.0,292.79156,-0.30944824,0.5352173,0,0001,1612544.0,19.641571,0.618236
2025-09-03 14:00:00,41.25,-73.75,292.6607,-0.33972168,0.50006104,0,0001,1580736.0,19.510712,0.6045427
2025-09-03 14:00:00,41.25,-73.5,292.91266,-0.45495605,0.4229126,0,0001,1597184.0,19.762665,0.62116027
2025-09-03 14:00:00,41.25,-73.25,292.73883,-0.6541748,0.4590454,0,0001,1644224.0,19.588837,0.7991667
2025-09-03 14:00:00,41.25,-73.0,292.19977,-0.8914795,0.47955322,0,0001,1685120.0,19.049774,1.0122781
2025-09-03 14:00:00,41.0,-74.5,293.61774,-0.41296387,0.41412354,0,0001,1741440.0,20.467743,0.58483964
2025-09-03 14:00:00,41.0,-74.25,293.57867,-0.5701904,0.46392822,0,0001,1699968.0,20.42868,0.7350826
2025-09-03 14:00:00,41.0,-74.0,293.17633,-0.65319824,0.3135376,0,0001,1678400.0,20.026337,0.7245507
2025-09-03 14:00:00,41.0,-73.75,292.93805,-0.68933105,0.22955322,0,0001,1653120.0,19.788055,0.72654796
2025-09-03 14:00:00,41.0,-73.5,292.9439,-0.82507324,0.12701416,0,0001,1664768.0,19.793915,0.83479244
2025-09-03 14:00:00,41.0,-73.25,292.96735,-0.9539795,-0.0048217773,0,0001,1679296.0,19.817352,0.95399165
2025-09-03 14:00:00,41.0,-73.0,292.52203,-1.1727295,-0.011657715,0,0001,1718976.0,19.37204,1.1727874
2025-09-03 14:00:00,40.75,-74.5,293.94,-0.67858887,0.29595947,0,0001,1744256.0,20.790009,0.74032074
2025-09-03 14:00:00,40.75,-74.25,293.5728,-0.84558105,0.22271729,0,0001,1715392.0,20.422821,0.87442
2025-09-03 14:00:00,40.75,-74.0,293.16656,-0.9276123,0.0713501,0,0001,1693696.0,20.016571,0.93035233
2025-09-03 14:00:00,40.75,-73.75,293.44,-1.2010498,-0.1083374,0,0001,1721600.0,20.290009,1.2059261
2025-09-03 14:00:00,40.75,-73.5,292.66852,-1.4959717,-0.28118896,0,0001,1744896.0,19.518524,1.522169
2025-09-03 14:00:00,40.75,-73.25,292.68024,-1.6199951,-0.4179077,0,0001,1758464.0,19.530243,1.6730305
2025-09-03 14:00:00,40.75,-73.0,292.52203,-1.5916748,-0.6522827,0,0001,1744064.0,19.37204,1.7201457
2025-09-03 14:00:00,40.5,-74.5,294.20367,-0.8748779,-0.032165527,0,0001,1738880.0,21.05368,0.875469
2025-09-03 14:00:00,40.5,-74.25,293.61188,-1.055542,-0.14837646,0,0001,1716416.0,20.461884,1.0659195
2025-09-03 14:00:00,40.5,-74.0,293.10602,-1.4656982,-0.33392334,0,0001,1745280.0,19.956024,1.5032551
2025-09-03 14:00:00,40.5,-73.75,293.5025,-1.7576904,-0.50775146,0,0001,1777024.0,20.352509,1.8295593
2025-09-03 14:00:00,40.5,-73.5,292.46344,-2.142456,-0.7694702,0,0001,1817920.0,19.313446,2.2764452
2025-09-03 14:00:00,40.5,-73.25,292.2564,-2.0916748,-1.0546265,0,0001,1814912.0,19.106415,2.3425074
2025-09-03 14:00:00,40.5,-73.0,292.0982,-2.0633545,-1.289978,0,0001,1800448.0,18.948212,2.4334083
2025-09-03 15:00:00,41.5,-74.5,294.5926,-0.16271973,0.7658539,0,0001,2330112.0,21.442596,0.78294945
2025-09-03 15:00:00,41.5,-74.25,294.86407,-0.35803223,0.7033539,0,0001,2291072.0,21.71408,0.7892362
2025-09-03 15:00:00,41.5,-74.0,294.70782,-0.32873535,0.73265076,0,0001,2249728.0,21.55783,0.80302185
2025-09-03 15:00:00,41.5,-73.75,294.4383,-0.18127441,0.74534607,0,0001,2236800.0,21.2883,0.7670731
2025-09-03 15:00:00,41.5,-73.5,294.85822,-0.21838379,0.7502289,0,0001,2298432.0,21.708221,0.7813673
2025-09-03 15:00:00,41.5,-73.25,294.92267,-0.3902588,0.8254242,0,0001,2375808.0,21.772675,0.91303176
2025-09-03 15:00:00,41.5,-73.0,295.11212,-0.50354004,0.81858826,0,0001,2433280.0,21.962128,0.96106154
2025-09-03 15:00:00,41.25,-74.5,294.9168,-0.36486816,0.5305023,0,0001,2351360.0,21.766815,0.6438645
2025-09-03 15:00:00,41.25,-74.25,294.69415,-0.5826416,0.61058044,0,0001,2276736.0,21.544159,0.8439666
2025-09-03 15:00:00,41.25,-74.0,294.54962,-0.5640869,0.6242523,0,0001,2226304.0,21.399628,0.841359
2025-09-03 15:00:00,41.25,-73.75,294.38165,-0.510376,0.6349945,0,0001,2179904.0,21.231659,0.81467885
2025-09-03 15:00:00,41.25,-73.5,294.64532,-0.61291504,0.6408539,0,0001,2252928.0,21.49533,0.8867686
2025-09-03 15:00:00,41.25,-73.25,294.26056,-0.8306885,0.77659607,0,0001,2334144.0,21.110565,1.1371652
2025-09-03 15:00:00,41.25,-73.0,293.2254,-1.0836182,1.0060883,0,0001,2415680.0,20.075409,1.4786623
2025-09-03 15:00:00,41.0,-74.5,295.3094,-0.65197754,0.46507263,0,0001,2335808.0,22.159393,0.8008541
2025-09-03 15:00:00,41.0,-74.25,295.21368,-0.8531494,0.53733826,0,0001,2263424.0,22.06369,1.0082641
2025-09-03 15:00:00,41.0,-74.0,294.5711,-0.8424072,0.40550232,0,0001,2195712.0,21.421112,0.9349236
2025-09-03 15:00:00,41.0,-73.75,294.2215,-0.7828369,0.3566742,0,0001,2151488.0,21.071503,0.8602616
2025-09-03 15:00:00,41.0,-73.5,294.11017,-0.91760254,0.3381195,0,0001,2224896.0,20.960175,0.97791576
2025-09-03 15:00:00,41.0,-73.25,293.98907,-1.0426025,0.2912445,0,0001,2323968.0,20.83908,1.0825171
2025-09-03 15:00:00,41.0,-73.0,293.09845,-1.2711182,0.48265076,0,0001,2407680.0,19.948456,1.3596666
2025-09-03 15:00:00,40.75,-74.5,295.45782,-0.93322754,0.3332367,0,0001,2284096.0,22.30783,0.9909391
2025-09-03 15:00:00,40.75,-74.25,294.79962,-1.1090088,0.34397888,0,0001,2232320.0,21.649628,1.1611296
2025-09-03 15:00:00,40.75,-74.0,294.1551,-1.0982666,0.21214294,0,0001,2164416.0,21.005096,1.118568
2025-09-03 15:00:00,40.75,-73.75,294.33087,-1.2877197,0.21214294,0,0001,2165760.0,21.180878,1.3050773
2025-09-03 15:00:00,40.75,-73.5,293.2469,-1.6080322,0.21409607,0,0001,2231872.0,20.096893,1.6222222
2025-09-03 15:00:00,40.75,-73.25,293.11798,-1.729126,0.1613617,0,0001,2330496.0,19.967987,1.7366388
2025-09-03 15:00:00,40.75,-73.0,292.94806,-1.7545166,-0.06715393,0,0001,2408448.0,19.798065,1.7558013
2025-09-03 15:00:00,40.5,-74.5,295.63947,-1.1070557,0.03147888,0,0001,2227520.0,22.489471,1.107503
2025-09-03 15:00:00,40.5,-74.25,294.61798,-1.3023682,0.025619507,0,0001,2194560.0,21.467987,1.3026202
2025-09-03 15:00:00,40.5,-74.0,293.73126,-1.7193604,0.06858826,0,0001,2208128.0,20.581268,1.7207278
2025-09-03 15:00:00,40.5,-73.75,294.06134,-1.9312744,0.08909607,0,0001,2214336.0,20.911346,1.9333285
2025-09-03 15:00:00,40.5,-73.5,292.65704,-2.34729,-0.0046539307,0,0001,2269696.0,19.50705,2.3472946
2025-09-03 15:00:00,40.5,-73.25,292.39728,-2.3482666,-0.357193,0,0001,2328576.0,19.247284,2.3752775
2025-09-03 15:00:00,40.5,-73.0,292.22736,-2.3736572,-0.5857086,0,0001,2406848.0,19.077362,2.4448524
2025-09-03 16:00:00,41.5,-74.5,295.03857,-0.061035156,1.1084747,0,0001,1780288.0,21.88858,1.1101538
2025-09-03 16:00:00,41.5,-74.25,295.86865,-0.3022461,1.0166779,0,0001,2143104.0,22.718658,1.0606538
2025-09-03 16:00:00,41.5,-74.0,296.20264,-0.36669922,1.0733185,0,0001,2503424.0,23.052643,1.1342314
2025-09-03 16:00:00,41.5,-73.75,296.26318,-0.31396484,1.1270294,0,0001,2798080.0,23.11319,1.1699442
2025-09-03 16:00:00,41.5,-73.5,296.52686,-0.4272461,1.2383575,0,0001,2830464.0,23.376862,1.309988
2025-09-03 16:00:00,41.5,-73.25,296.33154,-0.66064453,1.393631,0,0001,2803584.0,23.18155,1.54229
2025-09-03 16:00:00,41.5,-73.0,296.31982,-0.8051758,1.424881,0,0001,2762432.0,23.16983,1.636641
2025-09-03 16:00:00,41.25,-74.5,295.47803,-0.2475586,0.8379669,0,0001,1902976.0,22.328033,0.8737699
2025-09-03 16:00:00,41.25,-74.25,295.6577,-0.5786133,0.9326935,0,0001,2218304.0,22.50772,1.0975931
2025-09-03 16:00:00,41.25,-74.0,295.9995,-0.64697266,0.98835754,0,0001,2565824.0,22.849518,1.1812807
2025-09-03 16:00:00,41.25,-73.75,296.1538,-0.6801758,1.1035919,0,0001,2818560.0,23.003815,1.2963619
2025-09-03 16:00:00,41.25,-73.5,296.312,-0.8989258,1.1846466,0,0001,2870976.0,23.162018,1.4870962
2025-09-03 16:00:00,41.25,-73.25,295.5503,-1.1801758,1.4453888,0,0001,2849664.0,22.4003,1.8660021
2025-09-03 16:00:00,41.25,-73.0,294.00146,-1.4321289,1.8770294,0,0001,2823936.0,20.85147,2.3609812
2025-09-03 16:00:00,41.0,-74.5,295.9546,-0.56396484,0.815506,0,0001,2040704.0,22.804596,0.9915172
2025-09-03 16:00:00,41.0,-74.25,296.2417,-0.8725586,0.9063263,0,0001,2331776.0,23.091705,1.2580881
2025-09-03 16:00:00,41.0,-74.0,295.7202,-0.9584961,0.8282013,0,0001,2575488.0,22.57022,1.2667408
2025-09-03 16:00:00,41.0,-73.75,295.58936,-0.9897461,0.87409973,0,0001,2811648.0,22.439362,1.3204725
2025-09-03 16:00:00,41.0,-73.5,295.31006,-1.1635742,0.91023254,0,0001,2874816.0,22.160065,1.4773045
2025-09-03 16:00:00,41.0,-73.25,294.9663,-1.2524414,0.8692169,0,0001,2890368.0,21.816315,1.5245155
2025-09-03 16:00:00,41.0,-73.0,293.60693,-1.4663086,1.2403107,0,0001,2868096.0,20.45694,1.920529
2025-09-03 16:00:00,40.75,-74.5,296.19287,-0.91845703,0.70124817,0,0001,2168192.0,23.042877,1.1555572
2025-09-03 16:00:00,40.75,-74.25,295.6792,-1.1362305,0.77937317,0,0001,2404032.0,22.529205,1.3778397
2025-09-03 16:00:00,40.75,-74.0,295.15576,-1.222168,0.7002716,0,0001,2648704.0,22.005768,1.408572
2025-09-03 16:00:00,40.75,-73.75,295.3081,-1.4624023,0.8282013,0,0001,2800320.0,22.158112,1.6806362
2025-09-03 16:00:00,40.75,-73.5,293.8413,-1.7670898,0.956131,0,0001,2865216.0,20.691315,2.0091772
2025-09-03 16:00:00,40.75,-73.25,293.49756,-1.8520508,0.9082794,0,0001,2881152.0,20.347565,2.0627806
2025-09-03 16:00:00,40.75,-73.0,293.31396,-1.9008789,0.59480286,0,0001,2882560.0,20.16397,1.9917659
2025-09-03 16:00:00,40.5,-74.5,296.53857,-1.1489258,0.3438263,0,0001,2292480.0,23.38858,1.1992693
2025-09-03 16:00:00,40.5,-74.25,295.51123,-1.3588867,0.4424591,0,0001,2504128.0,22.361237,1.4291058
2025-09-03 16:00:00,40.5,-74.0,294.33154,-1.8139648,0.6533966,0,0001,2635136.0,21.18155,1.9280548
2025-09-03 16:00:00,40.5,-73.75,294.64795,-2.0737305,0.80574036,0,0001,2782272.0,21.497955,2.224764
2025-09-03 16:00:00,40.5,-73.5,292.8296,-2.4467773,0.82624817,0,0001,2843136.0,19.679596,2.582519
2025-09-03 16:00:00,40.5,-73.25,292.54834,-2.496582,0.35456848,0,0001,2857664.0,19.398346,2.5216343
2025-09-03 16:00:00,40.5,-73.0,292.36475,-2.5444336,0.04109192,0,0001,2859136.0,19.214752,2.5447652
2025-09-03 17:00:00,41.5,-74.5,296.7998,0.19177246,1.2746277,0,0001,2101824.0,23.64981,1.2889735
2025-09-03 17:00:00,41.5,-74.25,297.37988,-0.03186035,1.2502136,0,0001,2163264.0,24.229889,1.2506195
2025-09-03 17:00:00,41.5,-74.0,297.46582,-0.15588379,1.3664246,0,0001,2262848.0,24.315826,1.3752875
2025-09-03 17:00:00,41.5,-73.75,297.3252,-0.15100098,1.4699402,0,0001,2362048.0,24.175201,1.4776757
2025-09-03 17:00:00,41.5,-73.5,297.54785,-0.29162598,1.6408386,0,0001,2480832.0,24.397858,1.6665524
2025-09-03 17:00:00,41.5,-73.25,297.37793,-0.5855713,1.8683777,0,0001,2599808.0,24.227936,1.957991
2025-09-03 17:00:00,41.5,-73.0,297.46582,-0.74572754,1.9582214,0,0001,2729152.0,24.315826,2.0954094
2025-09-03 17:00:00,41.25,-74.5,297.32324,-0.017211914,1.115448,0,0001,2211136.0,24.173248,1.1155808
2025-09-03 17:00:00,41.25,-74.25,297.333,-0.4058838,1.2541199,0,0001,2350976.0,24.183014,1.3181647
2025-09-03 17:00:00,41.25,-74.0,297.4502,-0.5357666,1.365448,0,0001,2462784.0,24.300201,1.4667972
2025-09-03 17:00:00,41.25,-73.75,297.46777,-0.666626,1.5236511,0,0001,2613888.0,24.31778,1.6631004
2025-09-03 17:00:00,41.25,-73.5,297.51855,-0.93518066,1.677948,0,0001,2712512.0,24.36856,1.9209561
2025-09-03 17:00:00,41.25,-73.25,296.6006,-1.2476807,2.0539246,0,0001,2806784.0,23.450592,2.403188
2025-09-03 17:00:00,41.25,-73.0,294.667,-1.4742432,2.6740417,0,0001,2855424.0,21.516998,3.053505
2025-09-03 17:00:00,41.0,-74.5,297.76465,-0.3531494,1.1652527,0,0001,2314176.0,24.614655,1.2175912
2025-09-03 17:00:00,41.0,-74.25,297.95215,-0.7203369,1.2941589,0,0001,2489216.0,24.802155,1.4811255
2025-09-03 17:00:00,41.0,-74.0,297.28418,-0.88830566,1.271698,0,0001,2668800.0,24.134186,1.5512261
2025-09-03 17:00:00,41.0,-73.75,296.99707,-1.0152588,1.3683777,0,0001,2820416.0,23.847076,1.7038802
2025-09-03 17:00:00,41.0,-73.5,296.55957,-1.2593994,1.4445496,0,0001,2895040.0,23.409576,1.9164577
2025-09-03 17:00:00,41.0,-73.25,296.16504,-1.2711182,1.4006042,0,0001,2931840.0,23.015045,1.8914105
2025-09-03 17:00:00,41.0,-73.0,294.47363,-1.4468994,1.9367371,0,0001,2978240.0,21.323639,2.4175334
2025-09-03 17:00:00,40.75,-74.5,297.94434,-0.75354004,1.0490417,0,0001,2423616.0,24.794342,1.2916312
2025-09-03 17:00:00,40.75,-74.25,297.29785,-1.0142822,1.1750183,0,0001,2644416.0,24.147858,1.552236
2025-09-03 17:00:00,40.75,-74.0,296.62402,-1.1832275,1.1515808,0,0001,2824640.0,23.47403,1.6511104
2025-09-03 17:00:00,40.75,-73.75,296.52832,-1.4830322,1.4562683,0,0001,2941056.0,23.378326,2.0784855
2025-09-03 17:00:00,40.75,-73.5,294.53418,-1.8209229,1.7072449,0,0001,2989504.0,21.384186,2.496086
2025-09-03 17:00:00,40.75,-73.25,294.13574,-1.8306885,1.6515808,0,0001,3025472.0,20.985748,2.4655912
2025-09-03 17:00:00,40.75,-73.0,293.9541,-1.8365479,1.2209167,0,0001,3026368.0,20.804108,2.205345
2025-09-03 17:00:00,40.5,-74.5,298.24316,-1.0455322,0.61935425,0,0001,2534592.0,25.09317,1.2152108
2025-09-03 17:00:00,40.5,-74.25,297.02246,-1.3043213,0.77853394,0,0001,2766336.0,23.872467,1.5190027
2025-09-03 17:00:00,40.5,-74.0,295.25684,-1.8404541,1.2062683,0,0001,2898496.0,22.106842,2.200535
2025-09-03 17:00:00,40.5,-73.75,295.3369,-2.15979,1.5441589,0,0001,3012736.0,22.18692,2.6550179
2025-09-03 17:00:00,40.5,-73.5,292.91113,-2.4595947,1.7238464,0,0001,3041600.0,19.761139,3.00354
2025-09-03 17:00:00,40.5,-73.25,292.66504,-2.4488525,1.1320496,0,0001,3035008.0,19.515045,2.6978538
2025-09-03 17:00:00,40.5,-73.0,292.4834,-2.4556885,0.6994324,0,0001,3035968.0,19.333405,2.553353
2025-09-03 18:00:00,41.5,-74.5,297.5559,0.24209595,1.3648071,0,0001,2068160.0,24.405914,1.3861129
2025-09-03 18:00:00,41.5,-74.25,298.1438,0.1991272,1.3140259,0,0001,2258560.0,24.993805,1.3290281
2025-09-03 18:00:00,41.5,-74.0,298.21802,0.12197876,1.4614868,0,0001,2466304.0,25.068024,1.4665682
2025-09-03 18:00:00,41.5,-73.75,298.1106,0.13174438,1.5913696,0,0001,2655104.0,24.960602,1.5968137
2025-09-03 18:00:00,41.5,-73.5,298.3313,-0.059661865,1.7954712,0,0001,2708224.0,25.181305,1.7964622
2025-09-03 18:00:00,41.5,-73.25,297.97583,-0.4131775,2.0982056,0,0001,2733568.0,24.825836,2.1385
2025-09-03 18:00:00,41.5,-73.0,297.8899,-0.60165405,2.2407837,0,0001,2754944.0,24.739899,2.3201506
2025-09-03 18:00:00,41.25,-74.5,298.18286,0.20108032,1.1919556,0,0001,2312512.0,25.032867,1.2087975
2025-09-03 18:00:00,41.25,-74.25,298.1184,-0.13583374,1.3413696,0,0001,2455104.0,24.968414,1.3482298
2025-09-03 18:00:00,41.25,-74.0,298.19653,-0.24325562,1.4800415,0,0001,2648640.0,25.04654,1.4998988
2025-09-03 18:00:00,41.25,-73.75,298.10474,-0.50497437,1.6890259,0,0001,2788736.0,24.954742,1.7628975
2025-09-03 18:00:00,41.25,-73.5,298.11255,-0.8770447,1.8970337,0,0001,2852544.0,24.962555,2.0899627
2025-09-03 18:00:00,41.25,-73.25,297.0852,-1.242279,2.3892212,0,0001,2877952.0,23.935211,2.692886
2025-09-03 18:00:00,41.25,-73.0,295.10474,-1.5098572,3.1919556,0,0001,2892096.0,21.954742,3.531041
2025-09-03 18:00:00,41.0,-74.5,298.61646,-0.087005615,1.2905884,0,0001,2462208.0,25.466461,1.2935178
2025-09-03 18:00:00,41.0,-74.25,298.75513,-0.48251343,1.4214478,0,0001,2630784.0,25.605133,1.5011107
2025-09-03 18:00:00,41.0,-74.0,297.9231,-0.7442322,1.4487915,0,0001,2761728.0,24.773102,1.6287658
2025-09-03 18:00:00,41.0,-73.75,297.49927,-0.9913025,1.604065,0,0001,2887168.0,24.349274,1.8856577
2025-09-03 18:00:00,41.0,-73.5,296.95825,-1.3164978,1.7730103,0,0001,2931392.0,23.808258,2.2083323
2025-09-03 18:00:00,41.0,-73.25,296.56372,-1.336029,1.7866821,0,0001,2960320.0,23.413727,2.2309654
2025-09-03 18:00:00,41.0,-73.0,294.83325,-1.54599,2.4868774,0,0001,2975936.0,21.683258,2.9282494
2025-09-03 18:00:00,40.75,-74.5,298.71997,-0.53134155,1.1860962,0,0001,2510144.0,25.569977,1.2996722
2025-09-03 18:00:00,40.75,-74.25,297.98364,-0.9541931,1.3169556,0,0001,2773312.0,24.833649,1.6263014
2025-09-03 18:00:00,40.75,-74.0,297.1477,-1.2159119,1.3442993,0,0001,2904768.0,23.997711,1.8126175
2025-09-03 18:00:00,40.75,-73.75,296.886,-1.6280212,1.8657837,0,0001,2942016.0,23.735992,2.4762073
2025-09-03 18:00:00,40.75,-73.5,294.70435,-2.0000916,2.3198853,0,0001,2940096.0,21.554352,3.063043
2025-09-03 18:00:00,40.75,-73.25,294.3059,-2.01474,2.3198853,0,0001,2968576.0,21.155914,3.0726283
2025-09-03 18:00:00,40.75,-73.0,294.16724,-1.9502869,1.8306274,0,0001,2989248.0,21.017242,2.6748488
2025-09-03 18:00:00,40.5,-74.5,298.94653,-0.82724,0.7593384,0,0001,2501888.0,25.79654,1.1229073
2025-09-03 18:00:00,40.5,-74.25,297.62036,-1.304779,0.9390259,0,0001,2820864.0,24.470367,1.6075503
2025-09-03 18:00:00,40.5,-74.0,295.5852,-2.1280212,1.5845337,0,0001,2960576.0,22.435211,2.6531532
2025-09-03 18:00:00,40.5,-73.75,295.50903,-2.5625916,2.152893,0,0001,2994304.0,22.35904,3.3469126
2025-09-03 18:00:00,40.5,-73.5,292.927,-2.8164978,2.5484009,0,0001,2945536.0,19.777008,3.79829
2025-09-03 18:00:00,40.5,-73.25,292.7024,-2.6905212,1.8882446,0,0001,2925632.0,19.552399,3.2870007
2025-09-03 18:00:00,40.5,-73.0,292.56372,-2.6250916,1.3980103,0,0001,2946304.0,19.413727,2.974145
2025-09-03 19:00:00,41.5,-74.5,297.94763,0.3577118,1.4255524,0,0001,1777024.0,24.797638,1.4697474
2025-09-03 19:00:00,41.5,-74.25,298.49255,0.37724304,1.3220367,0,0001,1851968.0,25.34256,1.3748066
2025-09-03 19:00:00,41.5,-74.0,298.46716,0.38407898,1.4294586,0,0001,1960896.0,25.31717,1.4801583
